Video,ElbowExtended%,ShoulderMean,ShoulderStd,AnchorStd,AnchorFlag
Video-1.mp4,0.0,0.5024571052550812,11.23792208285383,0.17188312415367477,Drift Detected
Video-2.mp4,0.641025641025641,-1.5014485034607474,2.0128172141574683,0.05620333426485595,Drift Detected
Video-3.mp4,1.2422360248447204,-8.916623892713298,7.421043357991239,0.14643938876222867,Drift Detected
Video-4.mp4,0,-15.63803497808388,5.491699629162414,0,Good
Video-5.mp4,0,4.455741515897813,34.154013773004,0,Good
